city_id,ciy_name,
8429,Alcaldía de Cuenca,Ecuador
8430,Prefeitura de Manaus,Brazil
8431,Municipio de Iztapa,Guatemala
8432,Playa del Carmen,Mexico
8433,Ciudad de Mendoza,Argentina
8434,Municipalidad de Puerto Barrios,Guatemala
8435,Municipality of Campinas,Brazil
8436,Municipality of Belo Horizonte,Brazil
8437,Municipio de Loja,Ecuador
8438,Prefeitura Municipal de Santos,Brazil
8439,Municipality of Medellín,Colombia
8440,Municipalidad de Portoviejo,Ecuador
8441,Lince,Peru
8442,Municipalidad de Maipú,Chile
8443,Municipality of Belo Horizonte,Brazil
8444,Alcaldía de Florencia,Colombia
8445,Municipalidad de Bellavista,Peru
8446,Bogotá Distrito Capital,Colombia
8447,Prefeitura Municipal de Petrolina,Brazil
8448,Ramona,Argentina
8449,Municipalidad de General Alvear (Mendoza),Argentina
8450,City of Buenos Aires,Argentina
8451,Prefeitura de Niterói,Brazil
8452,Municipalidad  de Rosario,Argentina
8453,Renca,Chile
8454,Prefeitura de São Paulo,Brazil
8455,Alcaldia de Rionegro,Colombia
8456,Prefeitura de Serra Talhada,Brazil
8457,Prefeitura Municipal de Boa Vista,Brazil
8458,Guatemala City,Guatemala
8459,Alcaldia de Manizales,Colombia
8460,Santiago de Cali,Colombia
8461,Crespo,Argentina
8462,Prefeitura de Extrema,Brazil
8463,Mexico City,Mexico
8464,Municipality of San Pedro Tlaquepaque,Mexico
8465,Prefeitura Municipal de São José dos Campos,Brazil
8466,Prefeitura do Rio de Janeiro,Brazil
8467,San Rafael de Heredia,Costa Rica
8468,Uranga,Argentina
8469,Municipalidad de Portoviejo,Ecuador
8470,Municipality of Resistencia,Argentina
8471,Prefeitura de Pato Branco,Brazil
8472,Municipio de Santa Catarina Pinula,Guatemala
8473,Municipio de Maneiro,Venezuela
8474,Busbanza,Colombia
8475,Prefeitura do município de Paiçandu,Brazil
8476,Santiago de Cali,Colombia
8477,Municipalidad de Vitacura,Chile
8478,Alcaldia de Manizales,Colombia
8479,Alcaldia de Montería,Colombia
8480,Puerto Cortés,Honduras
8481,Prefeitura de Vitória,Brazil
8482,Ayuntamiento San Nicolás de los Garza,Mexico
8483,Municipalidad de San José,Costa Rica
8484,Municipalidad de Concepción,Chile
8485,Municipio de Chitré,Panama
8486,Prefeitura de Duque de Caxias,Brazil
8487,Municipalidad de General Alvear (Mendoza),Argentina
8488,General Pueyrredon,Argentina
8489,Prefeitura de Treze Tílias,Brazil
8490,Alcaldia de Manizales,Colombia
8491,Alcaldia de Cartago,Colombia
8492,Municipio de Maneiro,Venezuela
8493,Prefeitura do Rio de Janeiro,Brazil
8494,Municipality of Coronel Dominguez,Argentina
8495,Alcaldía de Villavicencio,Colombia
8496,Alcaldia de Pereira,Colombia
8497,Junta Intermunicipal de Medio Ambiente de Sierra Occidental y Costa (JISOC),Mexico
8498,Puerto Cortés,Honduras
8499,Prefeitura Municipal de Caieiras,Brazil
8500,Bogotá Distrito Capital,Colombia
8501,Municipalidad de Peñalolén,Chile
8502,Prefeitura de Rio Branco,Brazil
8503,Prefeitura de Sorocaba,Brazil
8504,Prefeitura de Campo Grande,Brazil
8505,Prefeitura de Brumadinho,Brazil
8506,Prefeitura de São Leopoldo,Brazil
8507,Municipality of Curitiba,Brazil
8508,Municipalidad Cerro Navia,Chile
8509,Municipality of Porto Alegre,Brazil
8510,Beteitiva,Colombia
8511,Camilo Aldao,Argentina
8512,Uruapan,Mexico
8513,Rio das Flores,Brazil
8514,Guatemala City,Guatemala
8515,Gobierno Autónomo Municipal de Tarija,Bolivia
8516,Municipality of Ambato,Ecuador
8517,Prefeitura de Treze Tílias,Brazil
8518,Alajuela,Costa Rica
8519,Uranga,Argentina
8520,Municipality of Corrientes,Argentina
8521,Alcaldia Distrital de Cartagena de Indias,Colombia
8522,Ayuntamiento de Zapopan,Mexico
8523,Municipalidad Venado Tuerto,Argentina
8524,Ayuntamiento de Celaya,Mexico
8525,Municipio de Maneiro,Venezuela
8526,Municipalidad de San Isidro (Lima),Peru
8527,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico
8528,Prefeitura de Osasco,Brazil
8529,Municipio de San Jose,Guatemala
8530,Municipalidad de Maipú,Chile
8531,Municipality of Rauch,Argentina
8532,Ciudad de Asunción,Paraguay
8533,Municipalidad de Magdalena del Mar,Peru
8534,Municipalidad de Puerto Barrios,Guatemala
8535,San Justo (Argentina),Argentina
8536,Prefeitura de Campina Grande,Brazil
8537,Ayuntamiento de Apodaca,Mexico
8538,Prefeitura de Pilões,Brazil
8539,Municipality of Coronel Dominguez,Argentina
8540,Playa del Carmen,Mexico
8541,Alcaldía Municipal de Armenia,Colombia
8542,Municipality of Campinas,Brazil
8543,Municipality of Irapuato,Mexico
8544,Ayuntamiento de Apodaca,Mexico
8545,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
8546,Municipalidad de Belén,Costa Rica
8547,Municipalidad de San Carlos de Bariloche,Argentina
8548,Ciudad de Asunción,Paraguay
8549,Reconquista,Argentina
8550,Prefeitura Municipal de Sumaré,Brazil
8551,Prefeitura de Goiás (Goiás Velho),Brazil
8552,Municipio de Iztapa,Guatemala
8553,Rio das Flores,Brazil
8554,Floresta,Colombia
8555,Prefeitura de Aracaju,Brazil
8556,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
8557,Arteaga,Argentina
8558,Municipio de Santa Catarina Pinula,Guatemala
8559,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico
8560,Prefeitura de Santa Bárbara,Brazil
8561,Municipio de Maneiro,Venezuela
8562,Municipalidad de Cañas,Costa Rica
8563,Puerto Varas,Chile
8564,Municipalidad de San José,Costa Rica
8565,San Sebastián de Mariquita,Colombia
8566,Ayuntamiento de San Luis Potosí,Mexico
8567,Prefeitura do Jaboatão dos Guararapes,Brazil
8568,Comodoro Rivadavia,Argentina
8569,Municipalidad de La Serena,Chile
8570,Municipalidad de San José,Costa Rica
8571,Prefeitura Municipal de Santos,Brazil
8572,San Pedro Garza García,Mexico
8573,Alcaldia de Rionegro,Colombia
8574,Gámeza,Colombia
8575,Prefeitura de Niterói,Brazil
8576,Alcaldia de Pasto,Colombia
8577,Prefeitura de Sorocaba,Brazil
8578,Santa Ana (Costa Rica),Costa Rica
8579,Alcaldia de Floridablanca,Colombia
8580,Prefeitura de São Cristóvão,Brazil
8581,Municipalidad de La Unión,Costa Rica
8582,Prefeitura de Porto Velho,Brazil
8583,Guatemala City,Guatemala
8584,Prefeitura do Município de Maringá,Brazil
8585,Prefeitura de Caruaru,Brazil
8586,Distrito Metropolitano de Quito,Ecuador
8587,Prefeitura de Pau Brasil,Brazil
8588,San Justo (Argentina),Argentina
8589,Municipality of Resistencia,Argentina
8590,Prefeitura Municipal de São José dos Campos,Brazil
8591,Ayuntamiento de Tonalá,Mexico
8592,Region Metropolitana de Guadalajara,Mexico
8593,Municipalidad  de Rosario,Argentina
8594,Coatzacoalcos,Mexico
8595,Guarco,Costa Rica
8596,Prefeitura de Manaus,Brazil
8597,Prefeitura Municipal de Araçatuba,Brazil
8598,Reconquista,Argentina
8599,Municipalidad de San José,Costa Rica
8600,Municipalidad de Cañas,Costa Rica
8601,Municipalidad de Miraflores,Peru
8602,Gobierno Municipal de Toluca de Lerdo,Mexico
8603,Prefeitura de Pau Brasil,Brazil
8604,Alcaldia de Rionegro,Colombia
8605,Municipalidad de La Unión,Costa Rica
8606,Manta,Ecuador
8607,Municipalidad de Provincial de Arequipa,Peru
8608,Municipalidad de Cañas,Costa Rica
8609,Municipality of Ambato,Ecuador
8610,Prefeitura de Itapoá,Brazil
8611,Municipalidad de Peñalolén,Chile
8612,Municipalidad de Maipú,Chile
8613,City of Salvador,Brazil
8614,Prefeitura de Santa Bárbara,Brazil
8615,Alcaldia de Rionegro,Colombia
8616,Mongui,Colombia
8617,Ayuntamiento de Chihuahua,Mexico
8618,Municipalidad de Belén,Costa Rica
8619,Ayuntamiento de Celaya,Mexico
8620,San Pedro Garza García,Mexico
8621,Santa Bárbara (Costa Rica),Costa Rica
8622,Prefeitura de Rolândia,Brazil
8623,Presidencia Municipal de Saltillo,Mexico
8624,Comodoro Rivadavia,Argentina
8625,Prefeitura de Pau Brasil,Brazil
8626,Camilo Aldao,Argentina
8627,Prefeitura de Abaetetuba,Brazil
8628,Ayuntamiento de Hermosillo,Mexico
8629,Municipality of Santa Catarina,Mexico
8630,Ocú,Panama
8631,Municipality of Resistencia,Argentina
8632,Municipality of Curitiba,Brazil
8633,Prefeitura de Carnaúba dos Dantas,Brazil
8634,Prefeitura de Sorocaba,Brazil
8635,Prefeitura de Cruzeiro do Sul,Brazil
8636,Municipality of Campinas,Brazil
8637,Prefeitura Municipal de Contagem,Brazil
8638,Prefeitura de Niterói,Brazil
8639,Municipality of San Martín de los Andes,Argentina
8640,Prefeitura de Brumadinho,Brazil
8641,Municipio de Santa Catarina Pinula,Guatemala
8642,Alcaldia de Cartago,Colombia
8643,Alcaldía de Ríohacha,Colombia
8644,Municipalidad de la Ciudad de Neuquén,Argentina
8645,Prefeitura de São Leopoldo,Brazil
8646,Municipality of Recife,Brazil
8647,Nueva Concepción,Guatemala
8648,Ciudad de Mendoza,Argentina
8649,Municipality of Resistencia,Argentina
8650,Municipalidad de San José,Costa Rica
8651,Uranga,Argentina
8652,Municipalidad Distrital de Jesús María,Peru
8653,Prefeitura de Cocal do Sul,Brazil
8654,Prefeitura do Rio de Janeiro,Brazil
8655,City of Salvador,Brazil
8656,Guarco,Costa Rica
8657,Municipalidad Distrital de Ate,Peru
8658,Ramona,Argentina
8659,Prefeitura Municipal de Santos,Brazil
8660,Concejo Municipal de Distrito de Monte Verde,Costa Rica
8661,Municipalidad Distrital de Jesús María,Peru
8662,Prefeitura Municipal de Boa Vista,Brazil
8663,Municipality of Belo Horizonte,Brazil
8664,Alcaldia de Mosquera,Colombia
8665,Reconquista,Argentina
8666,San Pedro Garza García,Mexico
8667,Arteaga,Argentina
8668,Prefeitura de Rio Branco,Brazil
8669,Municipality of Recife,Brazil
8670,Prefeitura de Aracaju,Brazil
8671,Prefeitura de Presidente Prudente,Brazil
8672,Municipalidad de San José,Costa Rica
8673,Prefeitura de Serra Talhada,Brazil
8674,Prefeitura Municipal de Canoas,Brazil
8675,Municipalidad de Portoviejo,Ecuador
8676,Prefeitura de Osasco,Brazil
8677,Ayuntamiento de Tonalá,Mexico
8678,San Carlos Sud,Argentina
8679,Municipalidad Distrital de La Molina,Peru
8680,Metepec,Mexico
8681,Municipality of Medellín,Colombia
8682,Arteaga,Argentina
8683,Prefeitura de Monteiro Lobato,Brazil
8684,Prefeitura de Florianópolis,Brazil
8685,Municipalidad de La Unión,Costa Rica
8686,Prefeitura Municipal de Canoas,Brazil
8687,Alcaldía de Panamá,Panama
8688,Prefeitura de Palmas,Brazil
8689,Ramona,Argentina
8690,Municipality of Belo Horizonte,Brazil
8691,Prefeitura de Extrema,Brazil
8692,Ayuntamiento de Hermosillo,Mexico
8693,Alcaldía de Sincelejo,Colombia
8694,Municipalidad de San Borja,Peru
8695,Prefeitura de Sobral,Brazil
8696,San Rafael de Heredia,Costa Rica
8697,Municipalidad de Puerto Barrios,Guatemala
8698,Municipalidad de Independencia,Chile
8699,Municipio La Chorrera,Panama
8700,Prefeitura de Sobral,Brazil
8701,Municipality of Medellín,Colombia
8702,Santa Bárbara (Costa Rica),Costa Rica
8703,Aipromades Lago de Chapala,Mexico
8704,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
8705,San Justo (Argentina),Argentina
8706,Alcaldia de Manizales,Colombia
8707,Ciudad de Mendoza,Argentina
8708,Municipality of Medellín,Colombia
8709,Prefeitura de Serra Talhada,Brazil
8710,Municipio de Colima,Mexico
8711,Mongui,Colombia
8712,Prefeitura de Duque de Caxias,Brazil
8713,San Bernardo,Chile
8714,Ayuntamiento de Chihuahua,Mexico
8715,Ramona,Argentina
8716,Prefeitura Municipal de Canoas,Brazil
8717,Zarcero,Costa Rica
8718,Ayuntamiento de Morelia,Mexico
8719,Prefeitura de São Leopoldo,Brazil
8720,Prefeitura de São Paulo,Brazil
8721,Prefeitura de Rolândia,Brazil
8722,Municipalidad de Copiapó,Chile
8723,Municipality of Ambato,Ecuador
8724,San Sebastián de Mariquita,Colombia
8725,Municipality of Campinas,Brazil
8726,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
8727,Municipality of Rauch,Argentina
8728,Municipalidad de Tampico,Mexico
8729,Prefeitura da Cidade de São José do Rio Preto,Brazil
8730,Municipio de Iztapa,Guatemala
8731,Municipalidad Distrital de Jesús María,Peru
8732,Prefeitura de Santa Bárbara,Brazil
8733,Municipalidad de Desamparados,Costa Rica
8734,Playa del Carmen,Mexico
8735,Prefeitura Municipal de Boa Vista,Brazil
8736,Municipality of Patagones,Argentina
8737,Prefeitura de São Paulo,Brazil
8738,Municipalidad de Miraflores,Peru
8739,Uruapan,Mexico
8740,Municipality of Rauch,Argentina
8741,Prefeitura Municipal de Sumaré,Brazil
8742,Prefeitura de Ilhabela,Brazil
8743,Prefeitura de Niterói,Brazil
8744,Alcaldia de Pasto,Colombia
8745,Prefeitura de Pato Branco,Brazil
8746,Municipality of Porto Alegre,Brazil
8747,Santa Fé Ciudad,Argentina
8748,Beteitiva,Colombia
8749,Crespo,Argentina
8750,Municipality of Coronel Dominguez,Argentina
8751,Municipalidad Distrital de Jesús María,Peru
8752,Itagüí,Colombia
8753,Municipalidad de Independencia,Chile
8754,Prefeitura de Curvelo,Brazil
8755,Prefeitura de Osasco,Brazil
8756,Municipalidad de Avellaneda,Argentina
8757,Rio das Flores,Brazil
8758,Ayuntamiento de Chihuahua,Mexico
8759,Municipio de Tierras Altas,Panama
8760,Alajuela,Costa Rica
8761,Municipality of Irapuato,Mexico
8762,Prefeitura de Tangará da Serra,Brazil
8763,Prefeitura de Dois Irmãos,Brazil
8764,Prefeitura de Iperó,Brazil
8765,Guarco,Costa Rica
8766,Gobierno Autónomo Municipal de Tarija,Bolivia
8767,Ayuntamiento de Hermosillo,Mexico
8768,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
8769,Prefeitura de Engenheiro Coelho,Brazil
8770,Santiago de Cali,Colombia
8771,Prefeitura de Niterói,Brazil
8772,Renca,Chile
8773,Alcaldía Distrital de Santa Marta,Colombia
8774,Municipio de Loja,Ecuador
8775,Municipio de Torreón,Mexico
8776,Prefeitura de Engenheiro Coelho,Brazil
8777,Municipalidad de Maipú,Chile
8778,Ayuntamiento de San Luis Potosí,Mexico
8779,Municipality of San Antonio de Areco,Argentina
8780,Ayuntamiento de Culiacán,Mexico
8781,Municipalidad Distrital de Jesús María,Peru
8782,Prefeitura de Engenheiro Coelho,Brazil
8783,Municipality of Porto Alegre,Brazil
8784,Alcaldia de Pasto,Colombia
8785,Municipalidad de La Unión,Costa Rica
8786,Ramona,Argentina
8787,Prefeitura de São José dos Pinhais,Brazil
8788,Prefeitura de Rafard,Brazil
8789,Municipalidad de Bellavista,Peru
8790,Itagüí,Colombia
8791,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
8792,Gobierno Municipal de Toluca de Lerdo,Mexico
8793,Metropolitan Municipality of Lima,Peru
8794,Envigado,Colombia
8795,Prefeitura de Guarulhos,Brazil
8796,Prefeitura de Lorena,Brazil
8797,Santiago de Cali,Colombia
8798,Renca,Chile
8799,Prefeitura do Rio de Janeiro,Brazil
8800,City of Buenos Aires,Argentina
8801,Alcaldía de Panamá,Panama
8802,Ayuntamiento San Nicolás de los Garza,Mexico
8803,Prefeitura Municipal de Sertãozinho,Brazil
8804,San Pedro de la Paz,Chile
8805,Prefeitura de São Leopoldo,Brazil
8806,Ayuntamiento de Apodaca,Mexico
8807,Corrales,Colombia
8808,Prefeitura de Treze Tílias,Brazil
8809,Prefeitura de Rolândia,Brazil
8810,Municipalidad Distrital de La Molina,Peru
8811,San Justo (Argentina),Argentina
8812,San Justo (Argentina),Argentina
8813,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),Mexico
8814,Gobierno Autónomo Municipal de Tarija,Bolivia
8815,Prefeitura de Cruzeiro do Sul,Brazil
8816,Alcaldia de Pereira,Colombia
8817,Municipalidad de Desamparados,Costa Rica
8818,Municipalidad de San José,Costa Rica
8819,Município de Aparecida,Brazil
8820,Municipality of San Martín de los Andes,Argentina
8821,Prefeitura de Pedreira,Brazil
8822,Municipalidad de Copiapó,Chile
8823,Girardota,Colombia
8824,Municipality of Rauch,Argentina
8825,Municipality of Fortaleza,Brazil
8826,Alcaldia de Valdivia,Chile
8827,Prefeitura do Rio de Janeiro,Brazil
8828,Prefeitura de Betim,Brazil
8829,Ayuntamiento de Chihuahua,Mexico
8830,Ocú,Panama
8831,Alcaldia de Mosquera,Colombia
8832,Prefeitura de Extrema,Brazil
8833,Municipality of Coronel Dominguez,Argentina
8834,Prefeitura de Campina Grande,Brazil
8835,Girardota,Colombia
8836,Prefeitura de Rafard,Brazil
8837,Municipality of Recife,Brazil
8838,Municipalidad de Desamparados,Costa Rica
8839,Prefeitura de Cruzeiro do Sul,Brazil
8840,Prefeitura de Alexânia,Brazil
8841,Prefeitura de Conde (Paraíba),Brazil
8842,Mongua,Colombia
8843,General Pueyrredon,Argentina
8844,Prefeitura de Quissamã,Brazil
8845,Girardota,Colombia
8846,Municipalidad de Providencia,Chile
8847,Alcaldia de Madrid,Colombia
8848,Municipalidad de Magdalena del Mar,Peru
8849,Prefeitura Municipal de São José dos Campos,Brazil
8850,Municipality of Medellín,Colombia
8851,Comodoro Rivadavia,Argentina
8852,Municipalidad Distrital de Ate,Peru
8853,Municipio de Maneiro,Venezuela
8854,San Justo (Argentina),Argentina
8855,Municipalidad de la Ciudad de Neuquén,Argentina
8856,Godoy Cruz,Argentina
8857,Municipality of Santa Catarina,Mexico
8858,Municipality of Recife,Brazil
8859,Municipality of Recife,Brazil
8860,Prefeitura da Cidade de São José do Rio Preto,Brazil
8861,Prefeitura de Sobral,Brazil
8862,Municipalidad de San Carlos de Bariloche,Argentina
8863,Municipality of Recife,Brazil
8864,Guaminí,Argentina
8865,Municipalidad de Belén,Costa Rica
8866,San Bernardo,Chile
8867,Ayuntamiento de Apodaca,Mexico
8868,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
8869,Municipality of Belo Horizonte,Brazil
8870,Prefeitura Municipal de Contagem,Brazil
8871,Municipalidad de Avellaneda,Argentina
8872,San Pedro de la Paz,Chile
8873,Floresta,Colombia
8874,Puerto Cortés,Honduras
8875,Alcaldía de Ríohacha,Colombia
8876,Santiago de Cali,Colombia
8877,Municipalidad de San José,Costa Rica
8878,Municipality of Medellín,Colombia
8879,Prefeitura de Rio Branco,Brazil
8880,Municipalidad de Tampico,Mexico
8881,Prefeitura de Passo de Torres,Brazil
8882,Concejo Municipal de Distrito de Monte Verde,Costa Rica
8883,Prefeitura de Pau Brasil,Brazil
8884,Municipalidad de San José,Costa Rica
8885,Municipio de Loja,Ecuador
8886,Municipalidad de Belén,Costa Rica
8887,Ayuntamiento de Chihuahua,Mexico
8888,Municipalidad de San Isidro (Lima),Peru
8889,Prefeitura de Nova Santa Rita,Brazil
8890,Municipalidad de Concepción,Chile
8891,Prefeitura da Cidade de São José do Rio Preto,Brazil
8892,Alajuela,Costa Rica
8893,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
8894,Oreamuno,Costa Rica
8895,Prefeitura Municipal de Sertãozinho,Brazil
8896,Bogotá Distrito Capital,Colombia
8897,Santa Ana (Costa Rica),Costa Rica
8898,Municipalidad de Belén,Costa Rica
8899,Municipalidad Distrital de La Molina,Peru
8900,Municipalidad de Cañas,Costa Rica
8901,Montes de Oca,Costa Rica
8902,Santiago de Guayaquil,Ecuador
8903,Prefeitura de Sorocaba,Brazil
8904,Floresta,Colombia
8905,Municipio de San Jose,Guatemala
8906,Municipalidad de San José,Costa Rica
8907,Alcaldia de Rionegro,Colombia
8908,Metropolitan Municipality of Lima,Peru
8909,Tilarán,Costa Rica
8910,Alcaldía de Cuenca,Ecuador
8911,Ayuntamiento San Nicolás de los Garza,Mexico
8912,Ayuntamiento de Hermosillo,Mexico
8913,Valle de Santiago,Mexico
8914,Prefeitura do Rio de Janeiro,Brazil
8915,Municipalidad de Maipú,Chile
8916,Municipalidad de Montecarlo,Argentina
8917,Municipalidad de Peñalolén,Chile
8918,Prefeitura de Rio Branco,Brazil
8919,Prefeitura de Niterói,Brazil
8920,Municipalidad de Provincial de Arequipa,Peru
8921,San Pedro Garza García,Mexico
8922,Prefeitura de Lorena,Brazil
8923,Floresta,Colombia
8924,Municipio de Cajamarca,Colombia
8925,Prefeitura de Brasiléia,Brazil
8926,Municipalidad de Peñalolén,Chile
8927,Ayuntamiento de Cuernavaca,Mexico
8928,Municipalidad de Independencia,Chile
8929,Municipalidad Distrital de Ate,Peru
8930,Municipality of Patagones,Argentina
8931,Municipalidad de Vitacura,Chile
8932,Municipalidad de Montecarlo,Argentina
8933,Ciudad de Mendoza,Argentina
8934,Ayuntamiento de Celaya,Mexico
8935,Gobierno Municipal de Toluca de Lerdo,Mexico
8936,Ocú,Panama
8937,Godoy Cruz,Argentina
8938,Alajuela,Costa Rica
8939,Guaminí,Argentina
8940,Municipalidad de la Ciudad de Neuquén,Argentina
8941,Alcaldia de Mosquera,Colombia
8942,Rio das Flores,Brazil
8943,Municipality of Patagones,Argentina
8944,Municipalidad de Avellaneda,Argentina
8945,Municipality of Tópaga,Colombia
8946,Ocú,Panama
8947,Municipalidad de Maipú,Chile
8948,Prefeitura de Nova Santa Rita,Brazil
8949,Aipromades Lago de Chapala,Mexico
8950,City of Salvador,Brazil
8951,Prefeitura do Rio de Janeiro,Brazil
8952,Prefeitura do Município de Maringá,Brazil
8953,Municipalidad de Santiago de Surco,Peru
8954,Busbanza,Colombia
8955,Guaminí,Argentina
8956,Prefeitura de Nova Santa Rita,Brazil
8957,Municipio de Colima,Mexico
8958,Montes de Oca,Costa Rica
8959,Godoy Cruz,Argentina
8960,Prefeitura da Cidade de São José do Rio Preto,Brazil
8961,Alcaldia de Manizales,Colombia
8962,Município de Aparecida,Brazil
8963,Prefeitura da Estância Turística de ITU,Brazil
8964,Concejo Municipal de Distrito de Monte Verde,Costa Rica
8965,Prefeitura de Engenheiro Coelho,Brazil
8966,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
8967,Municipalidad de Portoviejo,Ecuador
8968,Ayuntamiento de Hermosillo,Mexico
8969,Municipality of Recife,Brazil
8970,Municipality of Campinas,Brazil
8971,Bogotá Distrito Capital,Colombia
8972,Municipio de Iztapa,Guatemala
8973,City of Buenos Aires,Argentina
8974,Prefeitura de Pedreira,Brazil
8975,Municipalidad de Cañas,Costa Rica
8976,Municipality of Curitiba,Brazil
8977,Prefeitura Municipal de Araçatuba,Brazil
8978,Prefeitura de Abaetetuba,Brazil
8979,Prefeitura de Goiás (Goiás Velho),Brazil
8980,Prefeitura de Goiás (Goiás Velho),Brazil
8981,Prefeitura de São Cristóvão,Brazil
8982,Ayuntamiento de Celaya,Mexico
8983,Prefeitura de Treze Tílias,Brazil
8984,Alcaldía de Villavicencio,Colombia
8985,Prefeitura do município de Paiçandu,Brazil
8986,Floresta,Colombia
8987,Arteaga,Argentina
8988,Municipio de Santa Catarina Pinula,Guatemala
8989,Municipalidad de Concepción,Chile
8990,Prefeitura de Goiás (Goiás Velho),Brazil
8991,Alcaldía Distrital de Santa Marta,Colombia
8992,Ayuntamiento de Zapopan,Mexico
8993,Prefeitura do Rio de Janeiro,Brazil
8994,Prefeitura de Boa Ventura,Brazil
8995,Prefeitura de Quissamã,Brazil
8996,Ayuntamiento San Nicolás de los Garza,Mexico
8997,Alcaldia de Pereira,Colombia
8998,Alcaldía de Ríohacha,Colombia
8999,Municipality of San Antonio de Areco,Argentina
9000,City of Monterrey,Mexico
9001,Renca,Chile
9002,Prefeitura Municipal de Caieiras,Brazil
9003,Ayuntamiento de Chihuahua,Mexico
9004,Alcaldia de Rionegro,Colombia
9005,Ayuntamiento de Chihuahua,Mexico
9006,Municipio de Santa Catarina Pinula,Guatemala
9007,Prefeitura de Rolândia,Brazil
9008,Prefeitura Municipal de João Pessoa,Brazil
9009,Municipality of Campinas,Brazil
9010,Prefeitura de Rolândia,Brazil
9011,Prefeitura de Curvelo,Brazil
9012,Alcaldía Municipal de Armenia,Colombia
9013,Alcaldia Distrital de Cartagena de Indias,Colombia
9014,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
9015,Prefeitura de Cordeirópolis,Brazil
9016,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
9017,Prefeitura Municipal de Sumaré,Brazil
9018,Prefeitura de Joaçaba,Brazil
9019,Comodoro Rivadavia,Argentina
9020,Alcaldía de Ibagué,Colombia
9021,Municipalidad de La Unión,Costa Rica
9022,Municipality of Corrientes,Argentina
9023,Prefeitura de Palmas,Brazil
9024,Municipalidad de Cañas,Costa Rica
9025,Prefeitura de Santa Bárbara,Brazil
9026,Alcaldia Distrital de Cartagena de Indias,Colombia
9027,Envigado,Colombia
9028,Municipio de Maneiro,Venezuela
9029,Municipalidad de Desamparados,Costa Rica
9030,Ayuntamiento de Victoria (Tamaulipas),Mexico
9031,Coatzacoalcos,Mexico
9032,Prefeitura de Itatiba,Brazil
9033,Coatzacoalcos,Mexico
9034,Alcaldia Distrital de Cartagena de Indias,Colombia
9035,Alcaldía de Sincelejo,Colombia
9036,Prefeitura de Aracaju,Brazil
9037,Alcaldia de Manizales,Colombia
9038,Alcaldia de Rionegro,Colombia
9039,Municipality of Rauch,Argentina
9040,Prefeitura de Duque de Caxias,Brazil
9041,Alcaldía de Panamá,Panama
9042,Municipio de Tierras Altas,Panama
9043,Municipality of Campinas,Brazil
9044,Santa Fé Ciudad,Argentina
9045,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
9046,Municipality of Recife,Brazil
9047,Ayuntamiento de Chihuahua,Mexico
9048,Chacabuco,Argentina
9049,Arteaga,Argentina
9050,Prefeitura Municipal de Sumaré,Brazil
9051,Gobierno Autónomo Municipal de Tarija,Bolivia
9052,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),Mexico
9053,Ayuntamiento de Hermosillo,Mexico
9054,Municipio de Colima,Mexico
9055,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
9056,Municipio de Escuintla,Guatemala
9057,Prefeitura de Vitória,Brazil
9058,Beteitiva,Colombia
9059,Alcaldia de Pereira,Colombia
9060,Alcaldía de Ibagué,Colombia
9061,Alcaldía Distrital de Barranquilla,Colombia
9062,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
9063,Municipalidad de Vitacura,Chile
9064,Municipalidad de Santiago de Surco,Peru
9065,Municipio de Torreón,Mexico
9066,Municipalidad de Desamparados,Costa Rica
9067,Prefeitura do Jaboatão dos Guararapes,Brazil
9068,Municipio de Mérida,Mexico
9069,Prefeitura Municipal de Santos,Brazil
9070,Ocú,Panama
9071,Uranga,Argentina
9072,Prefeitura do Município de Maringá,Brazil
9073,City of Salvador,Brazil
9074,Municipalidad Distrital de Ate,Peru
9075,Ramona,Argentina
9076,Montes de Oca,Costa Rica
9077,Municipio de San Jose,Guatemala
9078,Municipality of Medellín,Colombia
9079,Prefeitura de Sorocaba,Brazil
9080,Prefeitura de Jundiaí,Brazil
9081,Playa del Carmen,Mexico
9082,Prefeitura de Campina Grande,Brazil
9083,Municipio de Loja,Ecuador
9084,Prefeitura de Cordeirópolis,Brazil
